county,year,population,source,rate
Walla Walla,1996,52162,Intercensal Estimate,0.013621966149122589
Whatcom,1996,154122,Intercensal Estimate,0.0278774459457658
Whitman,1996,39590,Intercensal Estimate,0.0035233580897822137
Yakima,1996,209381,Intercensal Estimate,0.016185706104462128
Adams,1997,15698,Intercensal Estimate,0.024473014422763173
Asotin,1997,19943,Intercensal Estimate,0.01635918866578323
Benton,1997,135620,Intercensal Estimate,0.022852402141941397
Chelan,1997,62895,Intercensal Estimate,0.027024820378837466
Clallam,1997,62037,Intercensal Estimate,0.009240430135515565
Clark,1997,310512,Intercensal Estimate,0.040715367805767455
Columbia,1997,4056,Intercensal Estimate,0.0012342631449024921
Cowlitz,1997,89568,Intercensal Estimate,0.011713411121528017
Douglas,1997,30548,Intercensal Estimate,0.019387993459472064
Ferry,1997,7058,Intercensal Estimate,0.015539568345323662
Franklin,1997,45180,Intercensal Estimate,0.03400924612074885
Garfield,1997,2354,Intercensal Estimate,0.00426621160409546
Grant,1997,68359,Intercensal Estimate,0.028202274231394098
Grays Harbor,1997,66553,Intercensal Estimate,0.005757722299462031
Island,1997,68536,Intercensal Estimate,0.018244488025197514
Jefferson,1997,24925,Intercensal Estimate,0.021014255284286465
King,1997,1659106,Intercensal Estimate,0.01149642523787553
Kitsap,1997,225251,Intercensal Estimate,0.015334754720553123
Kittitas,1997,30989,Intercensal Estimate,0.020314763598050734
Klickitat,1997,18244,Intercensal Estimate,0.017739596117371415
Lewis,1997,66182,Intercensal Estimate,0.01751149239733718
Lincoln,1997,9623,Intercensal Estimate,0.016048991658747847
Mason,1997,46350,Intercensal Estimate,0.024060449393517702
Okanogan,1997,38236,Intercensal Estimate,0.019599477347270744
Pacific,1997,20420,Intercensal Estimate,0.008893280632411127
Pend Oreille,1997,10857,Intercensal Estimate,0.02627847622648649
Pierce,1997,664070,Intercensal Estimate,0.016622474786133656
San Juan,1997,12949,Intercensal Estimate,0.009039195823268065
Skagit,1997,96950,Intercensal Estimate,0.022884333357951592
Skamania,1997,9402,Intercensal Estimate,0.017973148549155438
Snohomish,1997,554585,Intercensal Estimate,0.02182821177068872
Spokane,1997,403954,Intercensal Estimate,0.016216025840989357
Stevens,1997,37405,Intercensal Estimate,0.024682226605303503
Thurston,1997,194440,Intercensal Estimate,0.02117021779432693
Wahkiakum,1997,3656,Intercensal Estimate,0.011341632088520015
Walla Walla,1997,53029,Intercensal Estimate,0.016621295195736296
Whatcom,1997,157071,Intercensal Estimate,0.019134192393039262
Whitman,1997,40154,Intercensal Estimate,0.01424602172265721
Yakima,1997,212375,Intercensal Estimate,0.014299291721789453
Adams,1998,15879,Intercensal Estimate,0.011530131226907825
Asotin,1998,20202,Intercensal Estimate,0.01298701298701288
Benton,1998,137717,Intercensal Estimate,0.015462321191564765
Chelan,1998,64199,Intercensal Estimate,0.020732967644486733
Clallam,1998,62933,Intercensal Estimate,0.014442993697309614
Clark,1998,323892,Intercensal Estimate,0.043090122120884145
Columbia,1998,4058,Intercensal Estimate,0.0004930966469427478
Cowlitz,1998,90600,Intercensal Estimate,0.011521972132904512
Douglas,1998,31427,Intercensal Estimate,0.028774387848631733
Ferry,1998,7135,Intercensal Estimate,0.010909606120714122
Franklin,1998,46465,Intercensal Estimate,0.028441788401947665
Garfield,1998,2360,Intercensal Estimate,0.002548853016142827
Grant,1998,70578,Intercensal Estimate,0.03246097807165116
Grays Harbor,1998,66568,Intercensal Estimate,0.00022538428019780454
Island,1998,69609,Intercensal Estimate,0.01565600560289493
Jefferson,1998,25322,Intercensal Estimate,0.015927783350050184
King,1998,1686266,Intercensal Estimate,0.016370262056794482
Kitsap,1998,227179,Intercensal Estimate,0.008559340469076693
Kittitas,1998,31845,Intercensal Estimate,0.02762270483074647
Klickitat,1998,18573,Intercensal Estimate,0.018033326024994523
Lewis,1998,67119,Intercensal Estimate,0.014157928137560116
Lincoln,1998,9838,Intercensal Estimate,0.02234230489452349
Mason,1998,47421,Intercensal Estimate,0.02310679611650479
Okanogan,1998,38629,Intercensal Estimate,0.010278271785751691
Pacific,1998,20655,Intercensal Estimate,0.011508325171400546
Pend Oreille,1998,11146,Intercensal Estimate,0.026618771299622423
Pierce,1998,675651,Intercensal Estimate,0.017439426566476346
San Juan,1998,13042,Intercensal Estimate,0.007182021777743408
Skagit,1998,98750,Intercensal Estimate,0.018566271273852575
Skamania,1998,9558,Intercensal Estimate,0.01659221442246328
Snohomish,1998,570896,Intercensal Estimate,0.02941118133379006
Spokane,1998,408740,Intercensal Estimate,0.011847883669922732
Stevens,1998,38253,Intercensal Estimate,0.022670765940382198
Thurston,1998,198435,Intercensal Estimate,0.020546183912775184
Wahkiakum,1998,3693,Intercensal Estimate,0.010120350109409149
Walla Walla,1998,53962,Intercensal Estimate,0.017594146599030802
Whatcom,1998,160667,Intercensal Estimate,0.02289410521356583
Whitman,1998,40610,Intercensal Estimate,0.011356278328435554
Yakima,1998,215587,Intercensal Estimate,0.015124190700412043
Adams,1999,16151,Intercensal Estimate,0.01712954216260476
Asotin,1999,20442,Intercensal Estimate,0.011880011880011976
Benton,1999,139498,Intercensal Estimate,0.012932317724028364
Chelan,1999,65575,Intercensal Estimate,0.021433355659745468
Clallam,1999,63425,Intercensal Estimate,0.0078178380182099
Clark,1999,334641,Intercensal Estimate,0.033186988255344385
Columbia,1999,4062,Intercensal Estimate,0.0009857072449481752
Cowlitz,1999,91744,Intercensal Estimate,0.012626931567328858
Douglas,1999,32035,Intercensal Estimate,0.01934642186654778
Ferry,1999,7184,Intercensal Estimate,0.006867554309740731
Franklin,1999,47900,Intercensal Estimate,0.030883460669320906
Garfield,1999,2372,Intercensal Estimate,0.005084745762711895
Grant,1999,72718,Intercensal Estimate,0.03032106322083372
Grays Harbor,1999,66766,Intercensal Estimate,0.002974402115130337
Island,1999,70629,Intercensal Estimate,0.014653277593414726
Jefferson,1999,25865,Intercensal Estimate,0.0214438038069662
King,1999,1712122,Intercensal Estimate,0.015333286681935121
Kitsap,1999,229569,Intercensal Estimate,0.010520338587633571
Kittitas,1999,32916,Intercensal Estimate,0.03363165332077256
Klickitat,1999,18894,Intercensal Estimate,0.017283152963979864
Lewis,1999,67830,Intercensal Estimate,0.010593125642515577
Lincoln,1999,10020,Intercensal Estimate,0.01849969505997162
Mason,1999,48410,Intercensal Estimate,0.02085573901857818
Okanogan,1999,39066,Intercensal Estimate,0.01131274431126883
Pacific,1999,20823,Intercensal Estimate,0.00813362381989835
Pend Oreille,1999,11429,Intercensal Estimate,0.02539027453795084
Pierce,1999,688884,Intercensal Estimate,0.01958555526447836
San Juan,1999,13506,Intercensal Estimate,0.03557736543474932
Skagit,1999,100421,Intercensal Estimate,0.016921518987341733
Skamania,1999,9744,Intercensal Estimate,0.019460138104205882
Snohomish,1999,589266,Intercensal Estimate,0.03217748942013965
Spokane,1999,413665,Intercensal Estimate,0.012049224445858098
Stevens,1999,39122,Intercensal Estimate,0.022717172509345573
Thurston,1999,203167,Intercensal Estimate,0.02384659964220015
Wahkiakum,1999,3758,Intercensal Estimate,0.01760086650419712
Walla Walla,1999,54496,Intercensal Estimate,0.009895852637040958
Whatcom,1999,163774,Intercensal Estimate,0.019338134153248587
Whitman,1999,40842,Intercensal Estimate,0.0057128786013296295
Yakima,1999,219483,Intercensal Estimate,0.018071590587558584
Adams,2000,16428,Census Count,0.01715064082719331
Asotin,2000,20551,Census Count,0.005332159279913817
Benton,2000,142475,Census Count,0.02134080775351621
Chelan,2000,66616,Census Count,0.015874952344643534
Clallam,2000,64179,Census Count,0.011888056759952637
Clark,2000,345238,Census Count,0.03166677125636119
Columbia,2000,4064,Census Count,0.000492368291482137
Cowlitz,2000,92948,Census Count,0.013123474014649528
Douglas,2000,32603,Census Count,0.017730607148431332
Ferry,2000,7260,Census Count,0.010579064587973308
Franklin,2000,49347,Census Count,0.030208768267223407
Garfield,2000,2397,Census Count,0.010539629005059004
Grant,2000,74698,Census Count,0.027228471630132756
Grays Harbor,2000,67194,Census Count,0.0064104484318365795
Island,2000,71558,Census Count,0.013153237338770163
Jefferson,2000,26299,Census Count,0.016779431664411426
King,2000,1737046,Census Count,0.01455737383200506
Kitsap,2000,231969,Census Count,0.010454373194987099
Kittitas,2000,33362,Census Count,0.013549641511726884
Klickitat,2000,19161,Census Count,0.014131470308034189
Lewis,2000,68600,Census Count,0.011351909184726505
Lincoln,2000,10184,Census Count,0.016367265469061865
Mason,2000,49405,Census Count,0.020553604627143063
Okanogan,2000,39564,Census Count,0.012747657809860202
Pacific,2000,20984,Census Count,0.007731834990155173
Pend Oreille,2000,11732,Census Count,0.0265115058185319
Pierce,2000,700818,Census Count,0.017323671329280366
San Juan,2000,14077,Census Count,0.042277506293499245
Skagit,2000,102979,Census Count,0.025472759681739898
Skamania,2000,9872,Census Count,0.013136288998357948
Snohomish,2000,606024,Census Count,0.028438769587928014
Spokane,2000,417939,Census Count,0.010332031958226962
Stevens,2000,40066,Census Count,0.02412964572363374
Thurston,2000,207355,Census Count,0.020613583898960064
Wahkiakum,2000,3824,Census Count,0.01756253326237367
Walla Walla,2000,55180,Census Count,0.012551379917792094
Whatcom,2000,166826,Census Count,0.018635436638294145
Whitman,2000,40740,Census Count,-0.0024974291170853924
Yakima,2000,222581,Census Count,0.014114988404568818
Adams,2001,16699,Intercensal Estimate,0.01649622595568534
Asotin,2001,20650,Intercensal Estimate,0.004817283830470531
Benton,2001,145267,Intercensal Estimate,0.01959642042463594
Chelan,2001,66896,Intercensal Estimate,0.004203194427765178
Clallam,2001,64717,Intercensal Estimate,0.008382804344100103
Clark,2001,352715,Intercensal Estimate,0.021657523215868446
Columbia,2001,4114,Intercensal Estimate,0.012303149606299302
Cowlitz,2001,94081,Intercensal Estimate,0.012189611395619027
Douglas,2001,32817,Intercensal Estimate,0.006563813146029496
Ferry,2001,7340,Intercensal Estimate,0.011019283746556363
Franklin,2001,50473,Intercensal Estimate,0.02281800312075699
Garfield,2001,2382,Intercensal Estimate,-0.006257822277847325
Grant,2001,75899,Intercensal Estimate,0.016078074379501484
Grays Harbor,2001,68709,Intercensal Estimate,0.022546655951424244
Island,2001,72062,Intercensal Estimate,0.007043237653372003
Jefferson,2001,26665,Intercensal Estimate,0.01391687896878202
King,2001,1755487,Intercensal Estimate,0.010616299165364662
Kitsap,2001,233918,Intercensal Estimate,0.008401984747961944
Kittitas,2001,33936,Intercensal Estimate,0.01720520352496857
Klickitat,2001,19284,Intercensal Estimate,0.0064192891811492014
Lewis,2001,69372,Intercensal Estimate,0.01125364431486875
Lincoln,2001,10319,Intercensal Estimate,0.013256087981146969
Mason,2001,49979,Intercensal Estimate,0.011618257261410747
Okanogan,2001,39828,Intercensal Estimate,0.006672732787382563
Pacific,2001,20950,Intercensal Estimate,-0.0016202821197102146
Pend Oreille,2001,11913,Intercensal Estimate,0.015427889532901418
Pierce,2001,709288,Intercensal Estimate,0.012085876789694305
San Juan,2001,14402,Intercensal Estimate,0.023087305533849634
Skagit,2001,104246,Intercensal Estimate,0.012303479350158852
Skamania,2001,9941,Intercensal Estimate,0.006989465153970809
Snohomish,2001,617864,Intercensal Estimate,0.01953718004567473
Spokane,2001,423127,Intercensal Estimate,0.01241329476311126
Stevens,2001,40331,Intercensal Estimate,0.006614086756851156
Thurston,2001,210102,Intercensal Estimate,0.013247811723855252
Wahkiakum,2001,3831,Intercensal Estimate,0.0018305439330543738
Walla Walla,2001,55102,Intercensal Estimate,-0.0014135556361000168
Whatcom,2001,170980,Intercensal Estimate,0.02490019541318489
Whitman,2001,40537,Intercensal Estimate,-0.00498281786941579
Yakima,2001,224229,Intercensal Estimate,0.007404046167462708
Adams,2002,16911,Intercensal Estimate,0.01269537098029816
Asotin,2002,20652,Intercensal Estimate,9.685230024203406e-05
Benton,2002,148290,Intercensal Estimate,0.020809956838098165
Chelan,2002,67400,Intercensal Estimate,0.007534082755321636
Clallam,2002,65398,Intercensal Estimate,0.010522737456927889
Clark,2002,364855,Intercensal Estimate,0.03441872333186846
Columbia,2002,4115,Intercensal Estimate,0.00024307243558574498
Cowlitz,2002,94854,Intercensal Estimate,0.00821632423124763
Douglas,2002,32871,Intercensal Estimate,0.0016454886187036166
Ferry,2002,7378,Intercensal Estimate,0.005177111716621274
Franklin,2002,52286,Intercensal Estimate,0.035920194955718854
Garfield,2002,2365,Intercensal Estimate,-0.007136859781696092
Grant,2002,76942,Intercensal Estimate,0.013741946534209903
Grays Harbor,2002,69229,Intercensal Estimate,0.007568149732931628
Island,2002,73151,Intercensal Estimate,0.015111986900169239
Jefferson,2002,27143,Intercensal Estimate,0.017926120382523836
King,2002,1777514,Intercensal Estimate,0.01254751530486975
Kitsap,2002,236656,Intercensal Estimate,0.011704956437726066
Kittitas,2002,34507,Intercensal Estimate,0.016825789721829354
Klickitat,2002,19364,Intercensal Estimate,0.004148516905206456
Lewis,2002,70098,Intercensal Estimate,0.010465317419131592
Lincoln,2002,10277,Intercensal Estimate,-0.004070161837387398
Mason,2002,50981,Intercensal Estimate,0.020048420336541417
Okanogan,2002,39992,Intercensal Estimate,0.004117706136386401
Pacific,2002,20873,Intercensal Estimate,-0.0036754176610978018
Pend Oreille,2002,12013,Intercensal Estimate,0.008394191219675884
Pierce,2002,721124,Intercensal Estimate,0.016687156697984484
San Juan,2002,14664,Intercensal Estimate,0.018191917789196044
Skagit,2002,105861,Intercensal Estimate,0.015492201139612138
Skamania,2002,10045,Intercensal Estimate,0.01046172417261837
Snohomish,2002,629287,Intercensal Estimate,0.01848788730205997
Spokane,2002,428755,Intercensal Estimate,0.013300971103238579
Stevens,2002,40611,Intercensal Estimate,0.00694255039547742
Thurston,2002,214139,Intercensal Estimate,0.019214476777945855
Wahkiakum,2002,3825,Intercensal Estimate,-0.001566170712607673
Walla Walla,2002,55242,Intercensal Estimate,0.002540742622772374
Whatcom,2002,174238,Intercensal Estimate,0.019054860217569303
Whitman,2002,41002,Intercensal Estimate,0.011471001800823943
Yakima,2002,224790,Intercensal Estimate,0.0025019065330531554
Adams,2003,17081,Intercensal Estimate,0.010052628466678426
Asotin,2003,20709,Intercensal Estimate,0.0027600232423010684
Benton,2003,151933,Intercensal Estimate,0.02456672735855414
Chelan,2003,67507,Intercensal Estimate,0.0015875370919882226
Clallam,2003,65928,Intercensal Estimate,0.008104223370745345
Clark,2003,374091,Intercensal Estimate,0.02531416590152258
Columbia,2003,4111,Intercensal Estimate,-0.000972053462940492
Cowlitz,2003,95849,Intercensal Estimate,0.010489805385118123
Douglas,2003,33545,Intercensal Estimate,0.020504395972133382
Ferry,2003,7397,Intercensal Estimate,0.002575223637842239
Franklin,2003,54907,Intercensal Estimate,0.050128141376276636
Garfield,2003,2348,Intercensal Estimate,-0.007188160676532718
Grant,2003,77493,Intercensal Estimate,0.007161238335369413
Grays Harbor,2003,69445,Intercensal Estimate,0.003120079735370984
Island,2003,73630,Intercensal Estimate,0.006548099137400731
Jefferson,2003,27343,Intercensal Estimate,0.007368382271672358
King,2003,1788082,Intercensal Estimate,0.005945382146075984
Kitsap,2003,239443,Intercensal Estimate,0.011776587113785375
Kittitas,2003,35474,Intercensal Estimate,0.02802329962036687
Klickitat,2003,19463,Intercensal Estimate,0.005112580045445236
Lewis,2003,70395,Intercensal Estimate,0.004236925447230977
Lincoln,2003,10155,Intercensal Estimate,-0.011871168628977302
Mason,2003,51963,Intercensal Estimate,0.019262078029069762
Okanogan,2003,39994,Intercensal Estimate,5.001000200044459e-05
Pacific,2003,20661,Intercensal Estimate,-0.01015666171609253
Pend Oreille,2003,12123,Intercensal Estimate,0.009156746857571063
Pierce,2003,731969,Intercensal Estimate,0.015039022415007652
San Juan,2003,14772,Intercensal Estimate,0.0073649754500817455
Skagit,2003,106647,Intercensal Estimate,0.007424830674185978
Skamania,2003,10117,Intercensal Estimate,0.007167745146839266
Snohomish,2003,639942,Intercensal Estimate,0.016931860979171764
Spokane,2003,428889,Intercensal Estimate,0.00031253279845122606
Stevens,2003,40960,Intercensal Estimate,0.00859373076260117
Thurston,2003,218264,Intercensal Estimate,0.019263188863308356
Wahkiakum,2003,3833,Intercensal Estimate,0.0020915032679738044
Walla Walla,2003,55560,Intercensal Estimate,0.00575648962745734
Whatcom,2003,175984,Intercensal Estimate,0.010020776179708202
Whitman,2003,40954,Intercensal Estimate,-0.0011706746012389857
Yakima,2003,227956,Intercensal Estimate,0.014084256417100427
Adams,2004,17489,Intercensal Estimate,0.02388618933317721
Asotin,2004,20779,Intercensal Estimate,0.0033801728716982282
Benton,2004,155874,Intercensal Estimate,0.025939065245864867
Chelan,2004,68013,Intercensal Estimate,0.0074955189832166536
Clallam,2004,66725,Intercensal Estimate,0.012088945516320893
Clark,2004,385370,Intercensal Estimate,0.03015041794643558
Columbia,2004,4122,Intercensal Estimate,0.002675747993188926
Cowlitz,2004,96593,Intercensal Estimate,0.007762209308391332
Douglas,2004,33944,Intercensal Estimate,0.011894470114771183
Ferry,2004,7367,Intercensal Estimate,-0.004055698256049789
Franklin,2004,58576,Intercensal Estimate,0.06682208097328202
Garfield,2004,2325,Intercensal Estimate,-0.009795570698466816
Grant,2004,78979,Intercensal Estimate,0.01917592556747061
Grays Harbor,2004,70069,Intercensal Estimate,0.008985528115775132
Island,2004,74549,Intercensal Estimate,0.012481325546652267
Jefferson,2004,27738,Intercensal Estimate,0.014446110521888711
King,2004,1800783,Intercensal Estimate,0.007103141802221602
Kitsap,2004,240777,Intercensal Estimate,0.005571263306924923
Kittitas,2004,36773,Intercensal Estimate,0.03661836838247723
Klickitat,2004,19652,Intercensal Estimate,0.009710733186045317
Lewis,2004,71063,Intercensal Estimate,0.009489310320335287
Lincoln,2004,10305,Intercensal Estimate,0.01477104874446078
Mason,2004,53233,Intercensal Estimate,0.02444046725554716
Okanogan,2004,40160,Intercensal Estimate,0.004150622593388942
Pacific,2004,20662,Intercensal Estimate,4.840036784270474e-05
Pend Oreille,2004,12191,Intercensal Estimate,0.005609172647034644
Pierce,2004,743701,Intercensal Estimate,0.016028001185842466
San Juan,2004,14935,Intercensal Estimate,0.011034389385323529
Skagit,2004,108494,Intercensal Estimate,0.017318818157097793
Skamania,2004,10284,Intercensal Estimate,0.016506869625382947
Snohomish,2004,648778,Intercensal Estimate,0.013807501304805792
Spokane,2004,431905,Intercensal Estimate,0.0070321225305383095
Stevens,2004,41333,Intercensal Estimate,0.009106445312500044
Thurston,2004,223065,Intercensal Estimate,0.021996298061063735
Wahkiakum,2004,3826,Intercensal Estimate,-0.0018262457605009441
Walla Walla,2004,56167,Intercensal Estimate,0.010925125989920792
Whatcom,2004,180245,Intercensal Estimate,0.024212428402581976
Whitman,2004,41686,Intercensal Estimate,0.017873711969526695
Yakima,2004,230002,Intercensal Estimate,0.008975416308410367
Adams,2005,17643,Intercensal Estimate,0.008805534907656343
Asotin,2005,20939,Intercensal Estimate,0.007700081813369231
Benton,2005,159286,Intercensal Estimate,0.021889474832236244
Chelan,2005,68963,Intercensal Estimate,0.013967917898048965
Clallam,2005,67672,Intercensal Estimate,0.014192581491195178
Clark,2005,394600,Intercensal Estimate,0.02395100812206441
Columbia,2005,4135,Intercensal Estimate,0.0031538088306646284
Cowlitz,2005,97673,Intercensal Estimate,0.011180934436242795
Douglas,2005,34466,Intercensal Estimate,0.015378270091916058
Ferry,2005,7405,Intercensal Estimate,0.005158137640830729
Franklin,2005,62572,Intercensal Estimate,0.0682190658290085
Garfield,2005,2315,Intercensal Estimate,-0.004301075268817178
Grant,2005,80121,Intercensal Estimate,0.014459539877688998
Grays Harbor,2005,70812,Intercensal Estimate,0.0106038333642553
Island,2005,75951,Intercensal Estimate,0.018806422621363117
Jefferson,2005,28356,Intercensal Estimate,0.022279904823707453
King,2005,1814999,Intercensal Estimate,0.007894343738251708
Kitsap,2005,239819,Intercensal Estimate,-0.003978785349099012
Kittitas,2005,37660,Intercensal Estimate,0.02412095831180494
Klickitat,2005,19753,Intercensal Estimate,0.00513942601261963
Lewis,2005,71771,Intercensal Estimate,0.009962990585818288
Lincoln,2005,10367,Intercensal Estimate,0.0060164968461910995
Mason,2005,54739,Intercensal Estimate,0.028290721920613215
Okanogan,2005,40267,Intercensal Estimate,0.0026643426294821193
Pacific,2005,20675,Intercensal Estimate,0.0006291743296873431
Pend Oreille,2005,12337,Intercensal Estimate,0.011976047904191711
Pierce,2005,756919,Intercensal Estimate,0.017773271785300748
San Juan,2005,15180,Intercensal Estimate,0.016404419149648408
Skagit,2005,109977,Intercensal Estimate,0.013668958652091279
Skamania,2005,10515,Intercensal Estimate,0.022462077012835424
Snohomish,2005,661346,Intercensal Estimate,0.019371803606164306
Spokane,2005,438249,Intercensal Estimate,0.01468841527650766
Stevens,2005,41792,Intercensal Estimate,0.011104928265550429
Thurston,2005,229286,Intercensal Estimate,0.02788873198395092
Wahkiakum,2005,3867,Intercensal Estimate,0.010716152639832721
Walla Walla,2005,57005,Intercensal Estimate,0.01491979276087374
Whatcom,2005,184965,Intercensal Estimate,0.026186579378068675
Whitman,2005,42498,Intercensal Estimate,0.019478961761742575
Yakima,2005,231902,Intercensal Estimate,0.00826079773219357
Adams,2006,17690,Intercensal Estimate,0.0026639460409227933
Asotin,2006,21176,Intercensal Estimate,0.0113185921008645
Benton,2006,162255,Intercensal Estimate,0.018639428449455764
Chelan,2006,69895,Intercensal Estimate,0.01351449327900478
Clallam,2006,68948,Intercensal Estimate,0.01885565669700906
Clark,2006,404737,Intercensal Estimate,0.025689305625950398
Columbia,2006,4128,Intercensal Estimate,-0.0016928657799274438
Cowlitz,2006,99095,Intercensal Estimate,0.01455878287756085
Douglas,2006,35505,Intercensal Estimate,0.030145650786282063
Ferry,2006,7462,Intercensal Estimate,0.007697501688048725
Franklin,2006,66371,Intercensal Estimate,0.06071405740586844
Garfield,2006,2306,Intercensal Estimate,-0.0038876889848812324
Grant,2006,81792,Intercensal Estimate,0.02085595536750673
Grays Harbor,2006,71582,Intercensal Estimate,0.01087386318703043
Island,2006,77189,Intercensal Estimate,0.01629998288370138
Jefferson,2006,28847,Intercensal Estimate,0.01731555931725204
King,2006,1845209,Intercensal Estimate,0.01664463726977261
Kitsap,2006,244049,Intercensal Estimate,0.017638302219590507
Kittitas,2006,38175,Intercensal Estimate,0.013674986723313909
Klickitat,2006,19979,Intercensal Estimate,0.011441300055687664
Lewis,2006,73041,Intercensal Estimate,0.01769516935809734
Lincoln,2006,10435,Intercensal Estimate,0.006559274621394717
Mason,2006,56214,Intercensal Estimate,0.026946053088291677
Okanogan,2006,40656,Intercensal Estimate,0.009660516055330692
Pacific,2006,20905,Intercensal Estimate,0.011124546553809012
Pend Oreille,2006,12464,Intercensal Estimate,0.01029423684850439
Pierce,2006,774050,Intercensal Estimate,0.02263254060209885
San Juan,2006,15379,Intercensal Estimate,0.013109354413702201
Skagit,2006,112113,Intercensal Estimate,0.019422242832592307
Skamania,2006,10777,Intercensal Estimate,0.024916785544460307
Snohomish,2006,676126,Intercensal Estimate,0.02234836227935144
Spokane,2006,446751,Intercensal Estimate,0.01939993017668029
Stevens,2006,42355,Intercensal Estimate,0.013471477794793296
Thurston,2006,234083,Intercensal Estimate,0.020921469256736103
Wahkiakum,2006,3912,Intercensal Estimate,0.011636927851047307
Walla Walla,2006,57224,Intercensal Estimate,0.003841768265941514
Whatcom,2006,190088,Intercensal Estimate,0.02769713188981693
Whitman,2006,42848,Intercensal Estimate,0.008235681679137796
Yakima,2006,234408,Intercensal Estimate,0.010806288863399294
Adams,2007,17959,Intercensal Estimate,0.015206331260599226
Asotin,2007,21413,Intercensal Estimate,0.011191915375897254
Benton,2007,165096,Intercensal Estimate,0.017509475825090215
Chelan,2007,70773,Intercensal Estimate,0.012561699692395845
Clallam,2007,69847,Intercensal Estimate,0.013038811858212096
Clark,2007,412692,Intercensal Estimate,0.019654738756278878
Columbia,2007,4095,Intercensal Estimate,-0.007994186046511587
Cowlitz,2007,100377,Intercensal Estimate,0.012937080579242144
Douglas,2007,36340,Intercensal Estimate,0.02351781439233913
Ferry,2007,7484,Intercensal Estimate,0.0029482712409540923
Franklin,2007,69582,Intercensal Estimate,0.04837956336351712
Garfield,2007,2287,Intercensal Estimate,-0.00823937554206422
Grant,2007,83729,Intercensal Estimate,0.02368202269170583
Grays Harbor,2007,72038,Intercensal Estimate,0.006370316560029066
Island,2007,78225,Intercensal Estimate,0.013421601523533111
Jefferson,2007,29244,Intercensal Estimate,0.013762262973619377
King,2007,1871098,Intercensal Estimate,0.014030388969487939
Kitsap,2007,247476,Intercensal Estimate,0.01404226200476133
Kittitas,2007,39134,Intercensal Estimate,0.02512115258677139
Klickitat,2007,20108,Intercensal Estimate,0.006456779618599473
Lewis,2007,74026,Intercensal Estimate,0.013485576593967874
Lincoln,2007,10536,Intercensal Estimate,0.00967896502156207
Mason,2007,58066,Intercensal Estimate,0.03294552958337782
Okanogan,2007,40428,Intercensal Estimate,-0.005608028335301052
Pacific,2007,20790,Intercensal Estimate,-0.005501076297536489
Pend Oreille,2007,12694,Intercensal Estimate,0.018453145057766296
Pierce,2007,786911,Intercensal Estimate,0.016615205736063565
San Juan,2007,15483,Intercensal Estimate,0.006762468300929747
Skagit,2007,113890,Intercensal Estimate,0.015850079830171282
Skamania,2007,10892,Intercensal Estimate,0.010670873155794736
Snohomish,2007,689314,Intercensal Estimate,0.0195052401475464
Spokane,2007,454034,Intercensal Estimate,0.01630214593811763
Stevens,2007,42759,Intercensal Estimate,0.009538425215440904
Thurston,2007,239570,Intercensal Estimate,0.0234404036175202
Wahkiakum,2007,3963,Intercensal Estimate,0.013036809815951012
Walla Walla,2007,57754,Intercensal Estimate,0.009261848175590615
Whatcom,2007,195298,Intercensal Estimate,0.027408358234081165
Whitman,2007,42793,Intercensal Estimate,-0.001283607169529466
Yakima,2007,236923,Intercensal Estimate,0.010729156001501705
Adams,2008,18214,Intercensal Estimate,0.014199008853499562
Asotin,2008,21522,Intercensal Estimate,0.005090365665717078
Benton,2008,167598,Intercensal Estimate,0.01515481901439153
Chelan,2008,71799,Intercensal Estimate,0.014497053961256334
Clallam,2008,70629,Intercensal Estimate,0.011195899609145687
Clark,2008,419091,Intercensal Estimate,0.015505510162542535
Columbia,2008,4099,Intercensal Estimate,0.0009768009768009733
Cowlitz,2008,101542,Intercensal Estimate,0.011606244458391757
Douglas,2008,37238,Intercensal Estimate,0.02471106219042385
Ferry,2008,7529,Intercensal Estimate,0.006012827365045492
Franklin,2008,72230,Intercensal Estimate,0.03805581903365818
Garfield,2008,2278,Intercensal Estimate,-0.003935286401399174
Grant,2008,85983,Intercensal Estimate,0.026920182971252427
Grays Harbor,2008,72295,Intercensal Estimate,0.0035675615647297043
Island,2008,78544,Intercensal Estimate,0.004077980185362762
Jefferson,2008,29634,Intercensal Estimate,0.013336068937217949
King,2008,1891125,Intercensal Estimate,0.010703341032912261
Kitsap,2008,249905,Intercensal Estimate,0.009815093180752799
Kittitas,2008,40142,Intercensal Estimate,0.025757653191598173
Klickitat,2008,20216,Intercensal Estimate,0.005370996618261348
Lewis,2008,74843,Intercensal Estimate,0.011036662794153385
Lincoln,2008,10629,Intercensal Estimate,0.00882687927107062
Mason,2008,59536,Intercensal Estimate,0.025316019701718817
Okanogan,2008,40589,Intercensal Estimate,0.003982388443652951
Pacific,2008,20751,Intercensal Estimate,-0.0018759018759019197
Pend Oreille,2008,12844,Intercensal Estimate,0.011816606270679042
Pierce,2008,794330,Intercensal Estimate,0.009428003929287998
San Juan,2008,15634,Intercensal Estimate,0.009752631918878762
Skagit,2008,115422,Intercensal Estimate,0.013451576082184502
Skamania,2008,10941,Intercensal Estimate,0.004498714652956259
Snohomish,2008,699330,Intercensal Estimate,0.014530388183034093
Spokane,2008,460303,Intercensal Estimate,0.013807336014483473
